Company: 100 Al Sultan Industrial Cement,,,,,,,,,,,,,,,,,,
Production orders,,,,,,,,,,,,,,,,,,
Parent project,Production orders,Description,Item code,Item description,Planning,Actual,Unit,Selection code,Warehouse,Cost center,Person,Status,Start date,End date,Attachment,Note,Overdue,Position number
,,,AG3/8,Aggregate 3/8,"4,761.60000000","4,761.60000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/11/2024,1/11/2024,No,No,,0
,,,AGDS01,Sand,"11,916.40000000","11,916.40000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/11/2024,1/11/2024,No,No,,0
,,,CEM03,O.P.C (Bulk) CEMENT,"13,640.00000000","13,640.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/11/2024,1/11/2024,No,No,,0
,,,FP300X600,FP300X600,32.24000000,32.24000000,kg,,1,001CC001,User -  SHAHID SHAHID,,1/11/2024,1/11/2024,No,No,,0
,,,FP310X600,FP310X600,32.24000000,32.24000000,kg,,1,001CC001,User -  SHAHID SHAHID,,1/11/2024,1/11/2024,No,No,,0
,,,,,,,,,,,,,,,,,,
,PR0600067055,Kerbstone,RTWT50-100,Roof Tiles 50x50 5cm White,232.00000000,232.00000000,M2,,1,,User -  SHAHID SHAHID,Completed,1/11/2024,1/11/2024,No,No,0,
,,Standard,,,"35,704.80000000","35,704.80000000",,,,,,,,,,,,
,,,AG0-3,Aggregate 0-3,"6,960.00000000","6,960.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/11/2024,1/11/2024,No,No,,0
,,,AG2-5,Aggregate 2-5 mm.,0.00000000,0.00000000,Ton,,1,,User -  SHAHID SHAHID,,1/11/2024,1/11/2024,No,No,,0
,,,AG3/16,Aggregate 3/16,"13,920.00000000","13,920.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/11/2024,1/11/2024,No,No,,0
,,,AG3/8,Aggregate 3/8,"6,960.00000000","6,960.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/11/2024,1/11/2024,No,No,,0
,,,AGDS01,Sand,"2,320.00000000","2,320.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/11/2024,1/11/2024,No,No,,0
,,,CEM03,O.P.C (Bulk) CEMENT,"5,336.00000000","5,336.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/11/2024,1/11/2024,No,No,,0
,,,STS01,Strapping Steel (black),208.80000000,208.80000000,kg,,1,001CC001,User -  SHAHID SHAHID,,1/11/2024,1/11/2024,No,No,,0
,,,,,,,,,,,,,,,,,,
,PR0600067056,Kerbstone,K20CH60-007,Kerbstone 60x38x20 20ch,780.00000000,780.00000000,Nos,,1,,User -  SHAHID SHAHID,Completed,1/13/2024,1/13/2024,No,No,0,
,,Standard,,,"88,949.64000000","88,949.64000000",,,,,,,,,,,,
,,,AG0-3,Aggregate 0-3,"18,564.00000000","18,564.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,AG3/16,Aggregate 3/16,"12,994.80000000","12,994.80000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,AG3/4,Aggregate 3/4,"33,423.00000000","33,423.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,AG3/8,Aggregate 3/8,"3,712.80000000","3,712.80000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,AGDS01,Sand,"9,282.00000000","9,282.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,CEM03,O.P.C (Bulk) CEMENT,"10,920.00000000","10,920.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,FP380X600,FP380X600,26.52000000,26.52000000,kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,FP395X600,FP395X600,26.52000000,26.52000000,kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,,,,,,,,,,,,,,,,
,PR0600067057,Kerbstone,KBN91-003,Kerbstone 91.5x20x10 B/N,605.00000000,605.00000000,Nos,,1,,User -  SHAHID SHAHID,Completed,1/13/2024,1/13/2024,No,No,0,
,,Standard,,,"58,119.93000000","58,119.93000000",,,,,,,,,,,,
,,,AG0-3,Aggregate 0-3,"12,100.00000000","12,100.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,AG3/16,Aggregate 3/16,"8,470.00000000","8,470.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,AG3/4,Aggregate 3/4,"21,780.00000000","21,780.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,AG3/8,Aggregate 3/8,"2,420.00000000","2,420.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,AGDS01,Sand,"6,050.00000000","6,050.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,CEM03,O.P.C (Bulk) CEMENT,"7,260.00000000","7,260.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,FP200X915,FP200X915,19.96500000,19.96500000,kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,FP210X915,FP210X915,19.96500000,19.96500000,kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,,,,,,,,,,,,,,,,
,PR0600067058,Kerbstone,K10BN60-003,Kerbstone 60x30x10 B/N,"1,090.00000000","1,090.00000000",Nos,,1,,User -  SHAHID SHAHID,Completed,1/13/2024,1/13/2024,No,No,0,
,,Standard,,,"100,064.18000000","100,064.18000000",,,,,,,,,,,,
,,,AG0-3,Aggregate 0-3,"20,960.70000000","20,960.70000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,AG3/16,Aggregate 3/16,"14,671.40000000","14,671.40000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,AG3/4,Aggregate 3/4,"37,724.90000000","37,724.90000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,AG3/8,Aggregate 3/8,"4,185.60000000","4,185.60000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,AGDS01,Sand,"10,474.90000000","10,474.90000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,CEM03,O.P.C (Bulk) CEMENT,"11,990.00000000","11,990.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,FP300X600,FP300X600,28.34000000,28.34000000,kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,FP310X600,FP310X600,28.34000000,28.34000000,kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,,,,,,,,,,,,,,,,
,PR0600067059,Kerbstone,K15CH60-002,Kerbstone 60x35x15 15ch,315.00000000,315.00000000,Nos,,1,,User -  SHAHID SHAHID,Completed,1/13/2024,1/13/2024,No,No,0,
,,Standard,,,"25,973.64000000","25,973.64000000",,,,,,,,,,,,
,,,AG0-3,Aggregate 0-3,"5,430.60000000","5,430.60000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,AG3/16,Aggregate 3/16,"3,798.90000000","3,798.90000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,AG3/4,Aggregate 3/4,"9,775.71000000","9,775.71000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,AG3/8,Aggregate 3/8,"1,083.60000000","1,083.60000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,AGDS01,Sand,"2,715.30000000","2,715.30000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,CEM03,O.P.C (Bulk) CEMENT,"3,150.00000000","3,150.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,FP350X600,FP350X600,9.76500000,9.76500000,kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,FP365X600,FP365X600,9.76500000,9.76500000,kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,,,,,,,,,,,,,,,,
,PR0600067060,Kerbstone,K10CH60-004,Kerbstone 60x30x15 10ch,"1,190.00000000","1,190.00000000",Nos,,1,,User -  SHAHID SHAHID,Completed,1/13/2024,1/13/2024,No,No,0,
,,Standard,,,"78,977.92000000","78,977.92000000",,,,,,,,,,,,
,,,AG0-3,Aggregate 0-3,"16,517.20000000","16,517.20000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,AG3/16,Aggregate 3/16,"11,569.18000000","11,569.18000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,AG3/4,Aggregate 3/4,"29,750.00000000","29,750.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,AG3/8,Aggregate 3/8,"3,296.30000000","3,296.30000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,AGDS01,Sand,"8,263.36000000","8,263.36000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,CEM03,O.P.C (Bulk) CEMENT,"9,520.00000000","9,520.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,FP300X600,FP300X600,30.94000000,30.94000000,kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,FP315X600,FP315X600,30.94000000,30.94000000,kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,,,,,,,,,,,,,,,,
,PR0600067061,Kerbstone,K15CH60-001,Kerbstone 60x35x20 15ch,375.00000000,375.00000000,Nos,,1,,User -  SHAHID SHAHID,Completed,1/13/2024,1/13/2024,No,No,0,
,,Standard,,,"41,060.25000000","41,060.25000000",,,,,,,,,,,,
,,,AG0-3,Aggregate 0-3,"8,520.00000000","8,520.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,AG3/16,Aggregate 3/16,"5,962.50000000","5,962.50000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,AG3/4,Aggregate 3/4,"15,340.87500000","15,340.87500000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,AG3/8,Aggregate 3/8,"1,702.50000000","1,702.50000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,AGDS01,Sand,"4,261.12500000","4,261.12500000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,CEM03,O.P.C (Bulk) CEMENT,"5,250.00000000","5,250.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,FP350X600,FP350X600,11.62500000,11.62500000,kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,FP365X600,FP365X600,11.62500000,11.62500000,kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,,,,,,,,,,,,,,,,
,PR0600067062,Kerbstone,RTWT50-100,Roof Tiles 50x50 5cm White,240.00000000,240.00000000,M2,,1,,User -  SHAHID SHAHID,Completed,1/13/2024,1/13/2024,No,No,0,
,,Standard,,,"36,936.00000000","36,936.00000000",,,,,,,,,,,,
,,,AG0-3,Aggregate 0-3,"7,200.00000000","7,200.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,AG2-5,Aggregate 2-5 mm.,0.00000000,0.00000000,Ton,,1,,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,AG3/16,Aggregate 3/16,"14,400.00000000","14,400.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,AG3/8,Aggregate 3/8,"7,200.00000000","7,200.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,AGDS01,Sand,"2,400.00000000","2,400.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,CEM03,O.P.C (Bulk) CEMENT,"5,520.00000000","5,520.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,STS01,Strapping Steel (black),216.00000000,216.00000000,kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,,,,,,,,,,,,,,,,
,PR0600067063,Plant-01 Day Shift,RECSO6RD100,Rectangle 20x10/6cm/Red/Single Mix,"1,778.40000000","1,778.40000000",M2,,1,,User -  SHAHID SHAHID,Completed,1/13/2024,12/6/2027,No,No,0,
,,Standard,,,"284,012.25840000","230,660.25840000",,,,,,,,,,,,
,,,AG0-3,Aggregate 0-3,"53,352.00000000",0.00000000,kg,,1,,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,AG2-5,Aggregate 2-5 mm.,0.00000000,0.00000000,Ton,,1,,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,AG3/16,Aggregate 3/16,"106,704.00000000","106,704.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,AG3/8,Aggregate 3/8,"53,352.00000000","53,352.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,AGDS01,Sand,"17,784.00000000","17,784.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,CEM03,O.P.C (Bulk) CEMENT,"49,795.20000000","49,795.20000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,PRD01,Pigment Red,"1,424.49840000","1,424.49840000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,STS01,Strapping Steel (black),"1,600.56000000","1,600.56000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,,,,,,,,,,,,,,,,
,PR0600067064,Plant-01 Night Shift,RECO8GR100,Rectangle 20x10/8cm/Grey,"1,136.40000000","1,136.40000000",M2,,1,,User -  SHAHID SHAHID,Completed,1/13/2024,7/14/2027,No,No,0,
,,Standard,,,"239,147.42520000","193,691.42520000",,,,,,,,,,,,
,,,AG0-3,Aggregate 0-3,"45,456.00000000",0.00000000,kg,,1,,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,AG2-5,Aggregate 2-5 mm.,0.00000000,0.00000000,Ton,,1,,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,AG3/16,Aggregate 3/16,"90,912.00000000","90,912.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,AG3/8,Aggregate 3/8,"45,456.00000000","45,456.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,AGDS01,Sand,"15,151.62120000","15,151.62120000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,CEM03,O.P.C (Bulk) CEMENT,"42,046.80000000","42,046.80000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,STS01,Strapping Steel (black),125.00400000,125.00400000,kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,,,,,,,,,,,,,,,,
,PR0600067065,Plant-02 Day Shift,LABO6GR100,La Plaza Bishop/6cm/Grey,"1,033.13000000","1,033.13000000",M2,,1,,User -  SHAHID SHAHID,Completed,1/13/2024,3/13/2025,No,No,0,
,,Standard,,,"158,998.70700000","158,998.70700000",,,,,,,,,,,,
,,,AG0-3,Aggregate 0-3,"30,993.90000000","30,993.90000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,AG2-5,Aggregate 2-5 mm.,0.00000000,0.00000000,Ton,,1,,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,AG3/16,Aggregate 3/16,"61,987.80000000","61,987.80000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,AG3/8,Aggregate 3/8,"30,993.90000000","30,993.90000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,AGDS01,Sand,"10,331.30000000","10,331.30000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,CEM03,O.P.C (Bulk) CEMENT,"23,761.99000000","23,761.99000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,STS01,Strapping Steel (black),929.81700000,929.81700000,kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,,,,,,,,,,,,,,,,
,PR0600067066,Plant-02 Day Shift,MATO6GR100,Marbella Trapez/6cm/Grey,259.20000000,259.20000000,M2,,1,,User -  SHAHID SHAHID,Completed,1/13/2024,1/13/2024,No,No,0,
,,Standard,,,"39,890.88000000","39,890.88000000",,,,,,,,,,,,
,,,AG0-3,Aggregate 0-3,"7,776.00000000","7,776.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,AG2-5,Aggregate 2-5 mm.,0.00000000,0.00000000,Ton,,1,,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,AG3/16,Aggregate 3/16,"15,552.00000000","15,552.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,AG3/8,Aggregate 3/8,"7,776.00000000","7,776.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,AGDS01,Sand,"2,592.00000000","2,592.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,CEM03,O.P.C (Bulk) CEMENT,"5,961.60000000","5,961.60000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,STS01,Strapping Steel (black),233.28000000,233.28000000,kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,,,,,,,,,,,,,,,,
,PR0600067067,Plant-02 Night Shift,DIAO8YW100,Diamond/8cm/Yellow,335.28000000,335.28000000,M2,,1,,User -  SHAHID SHAHID,Completed,1/13/2024,1/17/2028,No,No,0,
,,Standard,,,"70,836.61728000","57,425.41728000",,,,,,,,,,,,
,,,AG0-3,Aggregate 0-3,"13,411.20000000",0.00000000,kg,,1,,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,AG2-5,Aggregate 2-5 mm.,0.00000000,0.00000000,Ton,,1,,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,AG3/16,Aggregate 3/16,"26,822.40000000","26,822.40000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,AG3/8,Aggregate 3/8,"13,411.20000000","13,411.20000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,AGDS01,Sand,"4,470.28824000","4,470.28824000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,CEM03,O.P.C (Bulk) CEMENT,"12,405.36000000","12,405.36000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,PRD01,Pigment Red,279.28824000,279.28824000,kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,STS01,Strapping Steel (black),36.88080000,36.88080000,kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,,,,,,,,,,,,,,,,
,PR0600067068,Plant-02 Night Shift,MASO8YW100,Square 20x20/8cm/Yellow,"1,092.00000000","1,092.00000000",M2,,1,,User -  SHAHID SHAHID,Completed,1/13/2024,1/13/2024,No,No,0,
,,Standard,,,"223,581.54000000","223,581.54000000",,,,,,,,,,,,
,,,AG0-3,Aggregate 0-3,"43,680.00000000","43,680.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,AG2-5,Aggregate 2-5 mm.,0.00000000,0.00000000,Ton,,1,,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,AG3/16,Aggregate 3/16,"87,360.00000000","87,360.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,AG3/8,Aggregate 3/8,"43,680.00000000","43,680.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,AGDS01,Sand,"14,559.63600000","14,559.63600000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,CEM03,O.P.C (Bulk) CEMENT,"32,760.00000000","32,760.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,PYW01,Pigment Yellow,"1,421.78400000","1,421.78400000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,STS01,Strapping Steel (black),120.12000000,120.12000000,kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,,,,,,,,,,,,,,,,
,PR0600067069,Plant-03 Day Shift,RECSO8GR100,Rectangle 20x10/8cm/Grey/Single Mix,"1,620.00000000","1,620.00000000",M2,,1,,User -  SHAHID SHAHID,Completed,1/13/2024,12/6/2027,No,No,0,
,,Standard,,,"257,418.00000000","208,818.00000000",,,,,,,,,,,,
,,,AG0-3,Aggregate 0-3,"48,600.00000000",0.00000000,kg,,1,,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,AG2-5,Aggregate 2-5 mm.,0.00000000,0.00000000,Ton,,1,,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,AG3/16,Aggregate 3/16,"97,200.00000000","97,200.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,AG3/8,Aggregate 3/8,"48,600.00000000","48,600.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,AGDS01,Sand,"16,200.00000000","16,200.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,CEM03,O.P.C (Bulk) CEMENT,"45,360.00000000","45,360.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,STS01,Strapping Steel (black),"1,458.00000000","1,458.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,,,,,,,,,,,,,,,,
,PR0600067070,Plant-03 Night Shift,RECSO8GR100,Rectangle 20x10/8cm/Grey/Single Mix,948.00000000,948.00000000,M2,,1,,User -  SHAHID SHAHID,Completed,1/13/2024,12/6/2027,No,No,0,
,,Standard,,,"150,637.20000000","122,197.20000000",,,,,,,,,,,,
,,,AG0-3,Aggregate 0-3,"28,440.00000000",0.00000000,kg,,1,,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,AG2-5,Aggregate 2-5 mm.,0.00000000,0.00000000,Ton,,1,,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,AG3/16,Aggregate 3/16,"56,880.00000000","56,880.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,AG3/8,Aggregate 3/8,"28,440.00000000","28,440.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,AGDS01,Sand,"9,480.00000000","9,480.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,CEM03,O.P.C (Bulk) CEMENT,"26,544.00000000","26,544.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,STS01,Strapping Steel (black),853.20000000,853.20000000,kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,,,,,,,,,,,,,,,,
,PR0600067071,Plant-01 Day Shift,UNBO8GR100,Uni Block/8cm/Grey,"1,747.58000000","1,747.58000000",M2,,1,,User -  SHAHID SHAHID,Completed,1/13/2024,9/20/2027,No,No,0,
,,Standard,,,"367,765.97794000","367,765.97794000",,,,,,,,,,,,
,,,AG0-3,Aggregate 0-3,"69,903.20000000","69,903.20000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,AG2-5,Aggregate 2-5 mm.,0.00000000,0.00000000,Ton,,1,,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,AG3/16,Aggregate 3/16,"139,806.40000000","139,806.40000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,AG3/8,Aggregate 3/8,"69,903.20000000","69,903.20000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,AGDS01,Sand,"23,300.48414000","23,300.48414000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,CEM03,O.P.C (Bulk) CEMENT,"64,660.46000000","64,660.46000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,STS01,Strapping Steel (black),192.23380000,192.23380000,kg,,1,001CC001,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,,,,,,,,,,,,,,,,
,PR0600067072,Plant-01 Night Shift,RECO8GR100,Rectangle 20x10/8cm/Grey,"1,839.60000000","1,839.60000000",M2,,1,,User -  SHAHID SHAHID,Completed,1/13/2024,7/14/2027,No,No,0,
,,Standard,,,"387,130.94280000","313,546.94280000",,,,,,,,,,,,
,,,AG0-3,Aggregate 0-3,"73,584.00000000",0.00000000,kg,,1,,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
,,,AG2-5,Aggregate 2-5 mm.,0.00000000,0.00000000,Ton,,1,,User -  SHAHID SHAHID,,1/13/2024,1/13/2024,No,No,,0
